RecordSize,Lat,County,State,Long,PlaceName,ZipCode,calculate this,FileType=CSV,Version=1.0,SizeType=ASCII,us_postal_codes_COLUMN_RANDOMIZED.pki,PKISchema=CSV,40933,FieldsPerRecord=5,PKIFormat=PKI,IndexEndOfHeaderRecord,
43,Middlesex,1815,42.471815,-71.1523,Woburn,MA
46,Middlesex,1821,42.551821,-71.2518,Billerica,MA
46,Middlesex,1822,42.551822,-71.2689,Billerica,MA
47,Middlesex,1824,42.591824,-71.3556,Chelmsford,MA
43,Middlesex,1826,42.671826,-71.3186,Dracut,MA
46,Middlesex,1827,42.671827,-71.4952,Dunstable,MA
42,Essex,1830,42.781830,-71.0721,Haverhill,MA
42,Essex,1831,42.771831,-71.1221,Haverhill,MA
42,Essex,1832,42.771832,-71.1095,Haverhill,MA
43,Essex,1833,42.721833,-70.9822,Georgetown,MA
41,Essex,1834,42.751834,-71.027,Groveland,MA
42,Essex,1835,42.751835,-71.0843,Haverhill,MA
41,Essex,1840,42.701840,-71.1638,Lawrence,MA
40,Essex,1841,42.711841,-71.167,Lawrence,MA
41,Essex,1842,42.701842,-71.1631,Lawrence,MA
41,Essex,1843,42.691843,-71.1605,Lawrence,MA
39,Essex,1844,42.721844,-71.181,Methuen,MA
45,Essex,1845,42.681845,-71.109,North Andover,MA
43,Middlesex,1850,42.651850,-71.3051,Lowell,MA
43,Middlesex,1851,42.631851,-71.3329,Lowell,MA
43,Middlesex,1852,42.631852,-71.2983,Lowell,MA
43,Middlesex,1853,42.631853,-71.3162,Lowell,MA
43,Middlesex,1854,42.641854,-71.3355,Lowell,MA
41,Essex,1860,42.831860,-71.0047,Merrimac,MA
52,Middlesex,1862,42.571862,-71.2902,North Billerica,MA
53,Middlesex,1863,42.631863,-71.3908,North Chelmsford,MA
50,Middlesex,1864,42.581864,-71.0947,North Reading,MA
49,Middlesex,1865,42.531865,-71.2689,Nutting Lake,MA
46,Middlesex,1866,42.521866,-71.2281,Pinehurst,MA
43,Middlesex,1867,42.521867,-71.109,Reading,MA
46,Middlesex,1876,42.601876,-71.2232,Tewksbury,MA
46,Middlesex,1879,42.671879,-71.4158,Tyngsboro,MA
46,Middlesex,1880,42.501880,-71.0685,Wakefield,MA
45,Essex,1885,42.701885,-71.0639,West Boxford,MA
45,Middlesex,1886,42.581886,-71.4401,Westford,MA
47,Middlesex,1887,42.551887,-71.1723,Wilmington,MA
43,Middlesex,1888,42.471888,-71.1523,Woburn,MA
50,Middlesex,1889,42.571889,-71.1096,North Reading,MA
47,Middlesex,1890,42.451890,-71.1441,Winchester,MA
39,Essex,1899,42.651899,-71.137,Andover,MA
37,Essex,1901,42.461901,-70.9467,Lynn,MA
36,Essex,1902,42.461902,-70.942,Lynn,MA
37,Essex,1903,42.461903,-70.9495,Lynn,MA
37,Essex,1904,42.481904,-70.9647,Lynn,MA
37,Essex,1905,42.461905,-70.9728,Lynn,MA
39,Essex,1906,42.461906,-71.0111,Saugus,MA
43,Essex,1907,42.471907,-70.9098,Swampscott,MA
39,Essex,1908,42.421908,-70.9277,Nahant,MA
37,Essex,1910,42.451910,-70.9747,Lynn,MA
41,Essex,1913,42.851913,-70.9367,Amesbury,MA
40,Essex,1915,42.561915,-70.8759,Beverly,MA
40,Essex,1921,42.671921,-71.0114,Boxford,MA
40,Essex,1922,42.751922,-70.9351,Byfield,MA
40,Essex,1923,42.561923,-70.9425,Danvers,MA
38,Essex,1929,42.621929,-70.7828,Essex,MA
43,Essex,1930,42.621930,-70.6721,Gloucester,MA
42,Essex,1931,42.611931,-70.662,Gloucester,MA
41,Essex,1936,42.631936,-70.8791,Hamilton,MA
41,Essex,1937,42.631937,-70.8791,Hathorne,MA
40,Essex,1938,42.681938,-70.8494,Ipswich,MA
42,Essex,1940,42.531940,-71.0339,Lynnfield,MA
43,Essex,1944,42.571944,-70.7674,Manchester,MA
43,Essex,1945,42.491945,-70.8653,Marblehead,MA
41,Essex,1949,42.591949,-71.013,Middleton,MA
44,Essex,1950,42.811950,-70.8847,Newburyport,MA
40,Essex,1951,42.781951,-70.8474,Newbury,MA
42,Essex,1952,42.851952,-70.8588,Salisbury,MA
40,Essex,1960,42.531960,-70.9612,Peabody,MA
40,Essex,1961,42.631961,-70.8791,Peabody,MA
48,Essex,1965,42.551965,-70.8257,Prides Crossing,MA
41,Essex,1966,42.651966,-70.6194,Rockport,MA
